id	pos	p1	ihh12
5182	1538601	0.694	0.0153005
5183	1539336	0.236	0.0137282
5184	1539717	0.694	0.0147948
5185	1540147	0.012	0.0146795
5186	1540175	0.01	0.0146379
5187	1540399	0.004	0.0146073
5188	1541080	0.306	0.0146262
5189	1541454	0.08	0.0146129
5190	1541806	0.002	0.0147292
5191	1542472	0.266	0.0138771
5192	1542988	0.742	0.0147499
5193	1543190	0.034	0.0144848
5194	1543370	0.002	0.015831
5195	1543476	0.168	0.0157049
5196	1543950	0.008	0.0163282
5197	1544827	0.01	0.0163154
5198	1545203	0.29	0.0155363
5199	1545988	0.29	0.0155363
5200	1546306	0.71	0.0155363
5201	1546364	0.29	0.0155363
5202	1546374	0.04	0.0149589
5203	1546503	0.71	0.0151129
5204	1546607	0.71	0.0151129
5205	1546806	0.71	0.0151129
5206	1547760	0.04	0.0155818
5207	1547899	0.054	0.0150889
5208	1547970	0.024	0.0145382
5209	1548050	0.054	0.0146941
5210	1548112	0.088	0.0131604
5211	1548268	0.002	0.013922
5212	1548500	0.314	0.0126437
5213	1548673	0.016	0.0133731
5214	1548743	0.946	0.0134053
5215	1548925	0.904	0.013474
5216	1549120	0.038	0.0132968
5217	1549212	0.002	0.0136189
5218	1549263	0.024	0.0135642
5219	1549486	0.002	0.0141518
5220	1549675	0.04	0.0140688
5221	1551211	0.002	0.0142204
5222	1551264	0.958	0.014113
5223	1552454	0.18	0.013711
5224	1552689	0.014	0.0143684
5225	1552757	0.008	0.0143373
5226	1553402	0.096	0.0140943
5227	1553531	0.004	0.0141608
5228	1553551	0.04	0.0139965
5229	1553625	0.008	0.0145134
5230	1553928	0.008	0.0145487
5231	1554159	0.66	0.0131265
5232	1554161	0.294	0.0122498
5233	1554250	0.028	0.013517
5234	1554437	0.024	0.0132956
5235	1554677	0.004	0.0135679
5236	1554763	0.044	0.0135416
5237	1555042	0.042	0.0139292
5238	1555178	0.006	0.0138768
5239	1555313	0.002	0.0139102
5240	1555321	0.042	0.0139373
5241	1555363	0.656	0.0141938
5242	1555454	0.012	0.0142274
5243	1556229	0.028	0.0144101
5244	1556573	0.004	0.0144047
5245	1557226	0.004	0.0144742
5246	1557383	0.096	0.0141786
5247	1557603	0.342	0.014444
5248	1557852	0.02	0.0144238
5249	1558486	0.016	0.0143158
5250	1558949	0.342	0.0144118
5251	1559089	0.04	0.0145805
5252	1559096	0.008	0.0147069
5253	1559582	0.014	0.0146662
5254	1560284	0.174	0.0111418
5255	1560892	0.012	0.0112554
5256	1560921	0.002	0.0112494
5257	1560975	0.016	0.0112257
5258	1561074	0.004	0.0112572
5259	1561301	0.042	0.0109576
5260	1561608	0.028	0.0108099
5261	1561691	0.174	0.010051
5262	1561764	0.674	0.00981043
5263	1562393	0.05	0.00996043
5264	1562616	0.242	0.00984879
5265	1563138	0.096	0.0101421
5266	1563145	0.174	0.0102884
5267	1563827	0.174	0.0110049
5268	1563971	0.006	0.0109849
5269	1563977	0.002	0.0110401
5270	1564076	0.006	0.0108834
5271	1564531	0.008	0.0108783
5272	1564547	0.002	0.0109026
5273	1565359	0.008	0.0108565
5274	1565672	0.004	0.0109089
5275	1565842	0.004	0.0108682
5276	1565878	0.198	0.0100663
5277	1565939	0.194	0.00969472
5278	1566256	0.042	0.0104151
5279	1566491	0.012	0.0103866
5280	1566852	0.002	0.0104807
5281	1567391	0.172	0.0100773
5282	1567485	0.014	0.010549
5283	1567614	0.948	0.0105103
5284	1568337	0.042	0.0105088
5285	1568360	0.416	0.0101656
5286	1568610	0.01	0.0117284
5287	1569101	0.29	0.0113547
5288	1569271	0.054	0.0111913
5289	1569620	0.686	0.0115451
5290	1570061	0.004	0.0114686
5291	1570315	0.686	0.0116897
5292	1570486	0.094	0.0117412
5293	1570968	0.364	0.0116456
5294	1571005	0.002	0.0125615
5295	1571048	0.112	0.0119186
5296	1571535	0.112	0.0119186
5297	1572765	0.008	0.0129432
5298	1573110	0.094	0.0127085
5299	1573324	0.002	0.0134415
5300	1573405	0.024	0.0132666
5301	1573868	0.044	0.0129646
5302	1574392	0.014	0.0123421
5303	1574595	0.932	0.0125253
5304	1574855	0.004	0.0126456
5305	1575237	0.004	0.0126212
5306	1575249	0.958	0.0126258
5307	1576036	0.382	0.0115008
5308	1576278	0.008	0.013255
5309	1576344	0.612	0.0119051
5310	1576833	0.62	0.0118382
5311	1577240	0.044	0.0117922
5312	1577441	0.002	0.0119083
5313	1578151	0.38	0.0118892
5314	1578180	0.182	0.0106453
5315	1578313	0.002	0.012421
5316	1578651	0.002	0.0124426
5317	1578747	0.62	0.0124326
5318	1579504	0.62	0.0124326
5319	1579597	0.012	0.012245
5320	1579776	0.002	0.0124481
5321	1579885	0.002	0.0124531
5322	1579931	0.378	0.0124619
5323	1580307	0.002	0.0138312
5324	1580860	0.376	0.011783
5325	1581056	0.376	0.011783
5326	1581114	0.002	0.0121269
5327	1581758	0.024	0.011875
5328	1582237	0.01	0.0122967
5329	1582297	0.44	0.0118306
5330	1582311	0.002	0.0130705
5331	1582456	0.348	0.0124387
5332	1583423	0.132	0.0115764
5333	1583616	0.002	0.0128434
5334	1583816	0.35	0.0127229
5335	1583843	0.35	0.0127229
5336	1584076	0.002	0.0137219
5337	1584421	0.004	0.0135233
5338	1584654	0.014	0.0135212
5339	1586016	0.002	0.0135786
5340	1586025	0.004	0.0135629
5341	1586118	0.074	0.01289
5342	1586575	0.008	0.0135833
5343	1586596	0.002	0.0136862
5344	1586645	0.082	0.0127806
5345	1586823	0.052	0.0129977
5346	1587003	0.002	0.0132665
5347	1587189	0.008	0.0131594
5348	1588776	0.5	0.0124234
5349	1588918	0.426	0.0118298
5350	1588949	0.426	0.0118298
5351	1589071	0.5	0.0121879
5352	1589210	0.024	0.0123723
5353	1589300	0.04	0.0123657
5354	1589316	0.004	0.0125755
5355	1590083	0.01	0.012344
5356	1591783	0.51	0.0121728
5357	1592018	0.002	0.0122808
5358	1592180	0.204	0.00984946
5359	1592506	0.002	0.0107117
5360	1592661	0.51	0.0105775
5361	1592927	0.004	0.0108685
5362	1592941	0.004	0.010827
5363	1593076	0.024	0.0107629
5364	1593272	0.126	0.00978626
5365	1593397	0.006	0.0100427
5366	1593566	0.024	0.0103145
5367	1593753	0.002	0.0103572
5368	1593808	0.05	0.0101466
5369	1593963	0.098	0.00978893
5370	1593971	0.198	0.00849594
5371	1594174	0.008	0.00962788
5372	1594508	0.006	0.00965793
5373	1595066	0.082	0.00939893
5374	1595400	0.122	0.0101474
5375	1595958	0.448	0.0120546
5376	1596243	0.098	0.0120528
5377	1596387	0.004	0.0136142
5378	1596450	0.022	0.0134913
5379	1596773	0.036	0.0134628
5380	1597507	0.01	0.0135973
5381	1598124	0.492	0.0135282
5382	1598652	0.014	0.0142845
5383	1599107	0.316	0.0135004
5384	1599554	0.002	0.0167532
5385	1599664	0.004	0.0167474
5386	1599854	0.174	0.0162626
5387	1600200	0.236	0.0142952
5388	1600244	0.002	0.0144742
5389	1600413	0.174	0.0144269
5390	1600540	0.124	0.0154964
5391	1600594	0.002	0.0159147
5392	1601232	0.002	0.0160942
5393	1601409	0.236	0.0160529
5394	1602274	0.186	0.0153397
5395	1603535	0.002	0.0155142
5396	1603556	0.578	0.0153175
5397	1603758	0.578	0.0153175
5398	1603787	0.008	0.0155417
5399	1604117	0.178	0.0147701
5400	1604343	0.186	0.0167237
5401	1604444	0.006	0.0166614
5402	1604572	0.24	0.0166908
5403	1604631	0.574	0.0173573
5404	1604790	0.574	0.0173573
5405	1604950	0.008	0.0188933
5406	1604995	0.006	0.0189225
5407	1605029	0.008	0.0189344
5408	1606077	0.038	0.0189384
5409	1606081	0.002	0.0191797
5410	1607185	0.004	0.0191309
5411	1607215	0.186	0.0190793
5412	1608060	0.002	0.0193323
5413	1608329	0.128	0.0187578
5414	1608552	0.026	0.0193775
5415	1609339	0.004	0.0194604
5416	1609344	0.188	0.0192771
5417	1609683	0.026	0.0198141
5418	1609861	0.024	0.0197438
5419	1609960	0.01	0.0200664
5420	1610124	0.002	0.0201996
5421	1610168	0.01	0.0200441
5422	1610341	0.002	0.0203292
5423	1610666	0.002	0.0203196
5424	1611089	0.002	0.0203138
5425	1611508	0.016	0.0199612
5426	1611580	0.004	0.020518
5427	1611669	0.062	0.0202802
5428	1611698	0.004	0.0204921
5429	1611702	0.008	0.0205174
5430	1612360	0.01	0.0205953
5431	1612999	0.02	0.0199642
5432	1613034	0.036	0.0201241
5433	1613073	0.008	0.0199116
5434	1613652	0.87	0.0195859
5435	1613761	0.002	0.0197577
5436	1614743	0.008	0.0196024
5437	1614753	0.002	0.0196625
5438	1615411	0.026	0.019659
5439	1616340	0.01	0.0196802
5440	1616866	0.136	0.0194238
5441	1617048	0.002	0.0195844
5442	1617117	0.006	0.0195155
5443	1617554	0.008	0.0193701
5444	1618158	0.464	0.0173792
5445	1618333	0.188	0.0156212
5446	1618377	0.126	0.0158848
5447	1618925	0.008	0.0162763
5448	1619201	0.026	0.0160853
5449	1620132	0.192	0.0158558
5450	1620272	0.004	0.0177652
5451	1620419	0.214	0.0173367
5452	1620561	0.006	0.0173916
5453	1620682	0.002	0.0175148
5454	1621201	0.004	0.0173848
5455	1621641	0.038	0.0171411
5456	1621756	0.168	0.0167444
5457	1621797	0.324	0.0164811
5458	1621866	0.002	0.0167906
5459	1622135	0.008	0.0167311
5460	1622155	0.004	0.0169297
5461	1622176	0.222	0.016821
5462	1622500	0.048	0.0172335
5463	1622926	0.312	0.0161814
5464	1623684	0.008	0.0161839
5465	1623706	0.93	0.0160909
5466	1623718	0.01	0.0162999
5467	1624213	0.312	0.01636
5468	1624277	0.222	0.0159527
5469	1624375	0.38	0.0179578
5470	1624941	0.002	0.0186679
5471	1626528	0.346	0.018619
5472	1626561	0.346	0.018619
5473	1626586	0.59	0.0184099
5474	1627395	0.034	0.0189678
5475	1627759	0.064	0.0193531
5476	1628170	0.002	0.019765
5477	1628534	0.002	0.0197886
5478	1629074	0.002	0.019801
5479	1629187	0.002	0.0199556
5480	1630287	0.224	0.0176389
5481	1630489	0.002	0.0182918
5482	1630552	0.014	0.018048
5483	1631097	0.002	0.0182443
5484	1631776	0.044	0.0180339
5485	1631947	0.01	0.0178437
5486	1632186	0.044	0.0179267
5487	1632233	0.016	0.0174644
5488	1632317	0.274	0.0159606
5489	1632482	0.01	0.0170078
5490	1632509	0.01	0.0168472
5491	1632679	0.956	0.0173371
5492	1632812	0.01	0.0173721
5493	1632894	0.002	0.0173611
5494	1632943	0.016	0.0173779
5495	1633269	0.324	0.0162898
5496	1633825	0.016	0.0176974
5497	1633966	0.956	0.0176898
5498	1634376	0.956	0.0176898
5499	1634424	0.002	0.0176614
5500	1634886	0.028	0.0173305
5501	1634970	0.044	0.0175485
5502	1635119	0.126	0.0163876
5503	1635692	0.034	0.017934
5504	1635834	0.002	0.0180872
5505	1636953	0.006	0.0179944
5506	1637070	0.258	0.0173474
5507	1637267	0.004	0.0174398
5508	1638621	0.034	0.0171173
5509	1639087	0.358	0.0160437
5510	1639115	0.194	0.0149892
5511	1639256	0.23	0.0160304
5512	1639453	0.162	0.0154983
5513	1639520	0.042	0.0163191
5514	1639718	0.358	0.0165462
5515	1639879	0.048	0.0173415
5516	1640483	0.008	0.0178783
5517	1641338	0.034	0.0180085
5518	1641632	0.002	0.018306
5519	1641733	0.008	0.018302
5520	1641871	0.004	0.0183012
5521	1642607	0.002	0.0183852
5522	1642637	0.024	0.0183462
5523	1642995	0.002	0.0185406
5524	1643283	0.23	0.0183275
5525	1643841	0.002	0.0216446
5526	1643991	0.002	0.0216632
5527	1644458	0.306	0.0204523
5528	1645036	0.004	0.022153
5529	1645460	0.002	0.0223217
5530	1646594	0.012	0.0222434
5531	1646644	0.004	0.0222357
5532	1646705	0.002	0.0222406
5533	1646747	0.002	0.0222815
5534	1646950	0.002	0.0222899
5535	1648374	0.094	0.0220149
5536	1648426	0.02	0.0219879
5537	1648574	0.016	0.0217417
5538	1648692	0.042	0.0208497
5539	1649027	0.036	0.0211931
5540	1649401	0.024	0.0209569
5541	1649469	0.026	0.0213119
5542	1649618	0.036	0.0214331
5543	1650320	0.002	0.0220111
5544	1650618	0.026	0.0220556
5545	1650688	0.042	0.0219699
5546	1651546	0.032	0.0218849
5547	1651663	0.002	0.0223692
5548	1651672	0.026	0.0223574
5549	1652039	0.178	0.0220232
5550	1652858	0.026	0.0220878
5551	1653570	0.008	0.0221423
5552	1653689	0.002	0.0221865
5553	1653841	0.002	0.0222139
5554	1654942	0.176	0.0221228
5555	1655102	0.004	0.0221132
5556	1655464	0.824	0.0221783
5557	1656767	0.012	0.0223832
5558	1657378	0.018	0.0223156
5559	1657393	0.102	0.0219186
5560	1658676	0.008	0.0227041
5561	1659033	0.01	0.0224697
5562	1659074	0.006	0.0222658
5563	1659176	0.002	0.0223387
5564	1659374	0.002	0.0223187
5565	1659558	0.132	0.0189518
5566	1659628	0.358	0.0168067
5567	1660285	0.006	0.0173862
5568	1660906	0.004	0.0173483
5569	1661377	0.002	0.0173663
5570	1661579	0.002	0.0173446
5571	1661695	0.158	0.0169916
5572	1661755	0.002	0.0183593
5573	1662346	0.146	0.0146998
5574	1662380	0.004	0.0152172
5575	1662454	0.95	0.0148894
5576	1662560	0.95	0.0148894
5577	1662685	0.004	0.0145721
5578	1662878	0.05	0.0146446
5579	1663390	0.002	0.0152802
5580	1664016	0.376	0.0139631
5581	1665198	0.008	0.0152327
5582	1665739	0.004	0.015208
5583	1665762	0.22	0.0129032
5584	1665893	0.002	0.0136609
5585	1665916	0.148	0.0129956
5586	1666176	0.034	0.0137247
5587	1667891	0.024	0.0137311
5588	1668147	0.004	0.0136436
5589	1668538	0.278	0.0130607
5590	1668900	0.006	0.0134699
5591	1668939	0.342	0.012906
5592	1669544	0.072	0.0121254
5593	1670316	0.002	0.012877
5594	1670458	0.206	0.0114417
5595	1670853	0.22	0.0117304
5596	1672043	0.002	0.011944
5597	1672178	0.51	0.0112446
5598	1672524	0.15	0.0109604
5599	1672904	0.496	0.0115178
5600	1673275	0.008	0.0130599
5601	1673599	0.098	0.0127061
5602	1673859	0.184	0.0125425
5603	1674063	0.026	0.0124431
5604	1674975	0.546	0.0124308
5605	1675103	0.256	0.0116309
5606	1675109	0.182	0.0118491
5607	1675701	0.182	0.0118491
5608	1675784	0.088	0.0119819
5609	1675949	0.546	0.0121563
5610	1676099	0.546	0.0121563
5611	1676751	0.01	0.0127912
5612	1676786	0.256	0.0126191
5613	1676880	0.004	0.013495
5614	1676937	0.002	0.0133212
5615	1676995	0.044	0.0125128
5616	1677266	0.004	0.0139241
5617	1677348	0.016	0.0138391
5618	1677969	0.004	0.0139117
5619	1678022	0.148	0.0136689
5620	1678297	0.014	0.0137434
5621	1678334	0.002	0.0138645
5622	1678344	0.42	0.0134616
5623	1679412	0.006	0.0137258
5624	1679440	0.06	0.0128754
5625	1679788	0.002	0.0131276
5626	1679922	0.018	0.0130243
5627	1680319	0.148	0.0129493
5628	1680369	0.15	0.0127863
5629	1680620	0.006	0.01306
5630	1681155	0.002	0.0130401
5631	1681423	0.576	0.0127426
5632	1681601	0.002	0.0131137
5633	1681987	0.004	0.0130578
5634	1682318	0.004	0.0129803
5635	1682494	0.002	0.012981
5636	1682568	0.252	0.0120451
5637	1682967	0.064	0.0119811
5638	1682977	0.002	0.0121339
5639	1683480	0.22	0.010644
5640	1683686	0.05	0.0105302
5641	1683711	0.226	0.0101836
5642	1684098	0.152	0.00990937
5643	1684100	0.15	0.00996947
5644	1684243	0.226	0.0108234
5645	1684533	0.004	0.0112772
5646	1684947	0.086	0.0109168
5647	1685377	0.058	0.0110258
5648	1685573	0.152	0.0112143
5649	1685674	0.152	0.0112143
5650	1685772	0.14	0.011133
5651	1686178	0.004	0.0110909
5652	1686221	0.01	0.0106515
5653	1686763	0.008	0.0107257
5654	1686812	0.202	0.0103565
5655	1686933	0.14	0.012172
5656	1687289	0.132	0.0125474
5657	1687682	0.094	0.0126929
5658	1688302	0.002	0.0131268
5659	1688512	0.002	0.0131949
5660	1688979	0.008	0.0129765
5661	1689006	0.166	0.0129616
5662	1689264	0.056	0.0126727
5663	1689809	0.096	0.0125098
5664	1690079	0.004	0.0135703
5665	1690159	0.002	0.0135933
5666	1690577	0.002	0.0135985
5667	1690885	0.406	0.0128766
5668	1690908	0.254	0.0128318
5669	1690979	0.002	0.0126548
5670	1691092	0.002	0.0126731
5671	1691203	0.254	0.0126924
5672	1691778	0.002	0.0131596
5673	1692438	0.21	0.0124006
5674	1692805	0.244	0.0123388
5675	1693943	0.754	0.0145822
5676	1694187	0.002	0.01496
5677	1694314	0.544	0.0146355
5678	1694557	0.006	0.0146222
5679	1694655	0.544	0.014639
5680	1694685	0.102	0.0151022
5681	1696454	0.162	0.0161281
5682	1696649	0.006	0.016105
5683	1696670	0.046	0.0158168
5684	1696839	0.004	0.0167253
5685	1696945	0.002	0.0167812
5686	1697218	0.16	0.0167906
5687	1697774	0.002	0.0168726
5688	1697848	0.084	0.0164876
5689	1698809	0.15	0.0166411
5690	1699537	0.162	0.0166137
5691	1699565	0.84	0.0166164
5692	1699899	0.542	0.0159314
5693	1700617	0.01	0.0163131
5694	1700730	0.632	0.0159484
5695	1700978	0.99	0.0166557
5696	1701196	0.99	0.0166557
5697	1701568	0.158	0.0163914
5698	1701753	0.002	0.0177986
5699	1701805	0.014	0.0176758
5700	1702114	0.644	0.0174237
5701	1702239	0.356	0.0174237
5702	1702278	0.01	0.0174606
5703	1702440	0.056	0.016462
5704	1702457	0.002	0.0173626
5705	1702696	0.008	0.0173682
5706	1702931	0.356	0.0173813
5707	1703188	0.644	0.0173813
5708	1703494	0.012	0.0173688
5709	1703599	0.086	0.0172809
5710	1703841	0.356	0.0173408
5711	1703892	0.644	0.0173408
5712	1704284	0.012	0.0205797
5713	1704645	0.088	0.0206865
5714	1704881	0.014	0.0214265
5715	1704990	0.002	0.0217403
5716	1705905	0.012	0.0217784
5717	1706215	0.004	0.0217344
5718	1707293	0.012	0.0215179
5719	1707476	0.002	0.0218086
5720	1708284	0.012	0.0218424
5721	1708583	0.004	0.0218792
5722	1709928	0.15	0.0212436
5723	1710236	0.004	0.0213085
5724	1710982	0.008	0.0212413
5725	1711023	0.244	0.0178813
5726	1711070	0.01	0.0205341
5727	1711663	0.12	0.0205216
5728	1712017	0.01	0.0206753
5729	1712100	0.14	0.0206403
5730	1712588	0.002	0.0206156
5731	1712593	0.14	0.0206367
5732	1713014	0.14	0.0206367
5733	1713493	0.002	0.0213832
5734	1713506	0.002	0.021394
5735	1713519	0.008	0.0212506
5736	1713618	0.004	0.0212167
5737	1713947	0.004	0.021212
5738	1714353	0.01	0.0212641
5739	1714506	0.002	0.0214005
5740	1714605	0.098	0.0202608
5741	1715196	0.098	0.0202608
5742	1716271	0.02	0.0202115
5743	1716300	0.008	0.0204308
5744	1716409	0.022	0.0200589
5745	1717094	0.006	0.0199705
5746	1717997	0.002	0.020113
5747	1718585	0.008	0.0198592
5748	1718685	0.09	0.0190455
5749	1719396	0.008	0.0193917
5750	1719793	0.136	0.0188148
5751	1719973	0.062	0.0163337
5752	1720136	0.078	0.0174027
5753	1720154	0.124	0.0168324
5754	1720370	0.038	0.0156433
5755	1720502	0.74	0.0160912
5756	1720791	0.74	0.0160912
5757	1720842	0.136	0.0163512
5758	1721453	0.288	0.0154379
5759	1721785	0.018	0.0150542
5760	1721822	0.078	0.0150336
5761	1721962	0.006	0.0151634
5762	1721972	0.004	0.0151741
5763	1722044	0.288	0.0152119
5764	1722047	0.712	0.0152119
5765	1722504	0.082	0.0143792
5766	1722627	0.006	0.0154319
5767	1722748	0.002	0.0156747
5768	1723094	0.124	0.0153791
5769	1723348	0.004	0.0158244
5770	1723675	0.236	0.0155905
5771	1723860	0.008	0.0155773
5772	1723861	0.004	0.0154697
5773	1723974	0.002	0.01556
5774	1724440	0.002	0.0154529
5775	1724515	0.066	0.0153278
5776	1724695	0.066	0.0153278
5777	1724735	0.066	0.0153278
5778	1724738	0.21	0.0157347
5779	1725308	0.004	0.0156898
5780	1725821	0.236	0.0156913
5781	1725832	0.64	0.0152251
5782	1725914	0.022	0.0149432
5783	1726179	0.096	0.0151843
5784	1726440	0.21	0.0154224
5785	1727311	0.026	0.0154534
5786	1727472	0.206	0.0152791
5787	1728088	0.232	0.015338
5788	1728241	0.06	0.0140919
5789	1728340	0.118	0.0142008
5790	1728354	0.006	0.0149163
5791	1728515	0.768	0.0150676
5792	1728816	0.232	0.0150676
5793	1729016	0.012	0.0141825
5794	1729223	0.02	0.0142981
5795	1729328	0.766	0.0143548
5796	1730085	0.002	0.0144676
5797	1730927	0.052	0.0140981
5798	1731302	0.004	0.0141344
5799	1731567	0.026	0.0140547
5800	1731653	0.004	0.0140457
5801	1731669	0.766	0.0138957
5802	1731860	0.766	0.0138957
5803	1732014	0.234	0.0138957
5804	1732101	0.234	0.0138957
5805	1732112	0.064	0.0147689
5806	1732224	0.048	0.0141069
5807	1732248	0.538	0.010761
5808	1732586	0.472	0.0106935
5809	1732891	0.008	0.0107134
5810	1732960	0.026	0.0106971
5811	1732994	0.322	0.0102315
5812	1733144	0.568	0.0112758
5813	1733475	0.002	0.0112701
5814	1733794	0.568	0.011295
5815	1734372	0.432	0.011295
5816	1734506	0.046	0.0113304
5817	1734557	0.066	0.0115491
5818	1735117	0.02	0.0121148
5819	1735152	0.006	0.0122266
5820	1735239	0.026	0.0122004
5821	1735825	0.002	0.0121697
5822	1735961	0.026	0.0121876
5823	1735984	0.026	0.0121876
5824	1736083	0.4	0.0121488
5825	1736221	0.002	0.0121307
5826	1736428	0.6	0.0121426
5827	1736825	0.004	0.0128762
5828	1737127	0.01	0.012738
5829	1737451	0.022	0.0126833
5830	1737564	0.014	0.0126712
5831	1737611	0.202	0.0116176
5832	1737882	0.55	0.0104377
5833	1738017	0.55	0.0104377
5834	1738313	0.26	0.0108182
5835	1739628	0.008	0.0111186
5836	1739703	0.01	0.0112066
5837	1739738	0.34	0.0109032
5838	1740200	0.646	0.0104325
5839	1740459	0.012	0.0104971
5840	1740664	0.306	0.010393
5841	1740678	0.306	0.010393
5842	1740739	0.694	0.010393
5843	1741108	0.34	0.0105269
5844	1741377	0.34	0.0105269
5845	1741460	0.006	0.0105245
5846	1741732	0.008	0.01051
5847	1741744	0.002	0.0105077
5848	1741785	0.102	0.00991647
5849	1741861	0.34	0.00993384
5850	1741884	0.692	0.0100978
5851	1741981	0.308	0.0100978
5852	1742084	0.308	0.0100978
5853	1742174	0.004	0.0101248
5854	1742353	0.002	0.0101291
5855	1742855	0.014	0.0101173
5856	1742946	0.002	0.0101415
5857	1742978	0.094	0.010185
5858	1742995	0.66	0.0100893
5859	1743256	0.352	0.0100472
5860	1743587	0.17	0.00982207
5861	1743589	0.056	0.00888907
5862	1743655	0.002	0.00930616
5863	1743664	0.332	0.00917491
5864	1743779	0.046	0.00927545
5865	1744001	0.316	0.00925948
5866	1744138	0.218	0.0085136
5867	1744338	0.288	0.00843872
5868	1744416	0.162	0.00858639
5869	1744500	0.648	0.00874036
5870	1744535	0.352	0.00874036
5871	1744650	0.34	0.00876811
5872	1744973	0.218	0.00893416
5873	1745254	0.026	0.00939717
5874	1745461	0.168	0.00828702
5875	1745736	0.494	0.00990876
5876	1746717	0.314	0.0102018
5877	1746725	0.022	0.0116496
5878	1746995	0.002	0.0119602
5879	1747053	0.644	0.0114405
5880	1747483	0.026	0.0120348
5881	1747593	0.008	0.0126266
5882	1747862	0.006	0.012621
5883	1748318	0.052	0.0125869
5884	1748585	0.212	0.0122367
5885	1749298	0.002	0.0129258
5886	1749356	0.004	0.0129493
5887	1749479	0.002	0.0129986
5888	1749519	0.004	0.0129469
5889	1749712	0.058	0.0128944
5890	1749895	0.16	0.0124456
5891	1749940	0.004	0.0124256
5892	1750050	0.16	0.0124535
5893	1750728	0.002	0.0131754
5894	1751187	0.002	0.0130937
5895	1751402	0.002	0.0130917
5896	1751411	0.002	0.0130256
5897	1752362	0.922	0.0128888
5898	1752759	0.55	0.0118294
5899	1753719	0.078	0.0119025
5900	1753896	0.394	0.0119126
5901	1754058	0.004	0.0120543
5902	1754242	0.022	0.0116186
5903	1754811	0.06	0.0113305
5904	1755293	0.004	0.0113772
5905	1755617	0.02	0.0113278
5906	1755790	0.182	0.010643
5907	1755872	0.212	0.010902
5908	1755959	0.076	0.0107644
5909	1756085	0.002	0.0107825
5910	1756197	0.164	0.0096403
5911	1756276	0.712	0.00971364
5912	1756317	0.338	0.0082586
5913	1756676	0.232	0.00893243
5914	1756917	0.002	0.00896897
5915	1757189	0.288	0.00893715
5916	1757719	0.056	0.0106719
5917	1757980	0.72	0.00998726
